ts_code,name,benchmark,found_date,amount
159621.SZ,ESGETF国泰,MSCI中国A股人民币ESG通用指数(MSCI China A RMB ESG Universal Index)收益率,20220830,1634.493
159650.SZ,国开债ETF博时,中债-0-3年国开行债券指数收益率,20220826,204125.21
180501.SZ,红土创新深圳安居REIT,,20220822,1944.038
508068.SH,华夏北京保障房REIT,,20220822,6814.127
508058.SH,中金厦门安居REIT,,20220822,10286.334
159637.SZ,新能源车ETF东财,中证新能源汽车指数收益率,20220819,22625.211
511520.SH,政金债ETF富国,中债7-10年政策性金融债指数收益率,20220819,2686165.868
159631.SZ,A100ETF招商,中证A100指数收益率,20220818,5116.315
513290.SH,纳指生物科技ETF汇添富,经人民币汇率调整的纳斯达克生物科技指数收益率,20220815,132426.624
159623.SZ,成渝经济圈ETF博时,中证成渝地区双城经济圈成份指数收益率,20220815,8758.734
159643.SZ,疫苗ETF国泰,国证疫苗与生物科技指数收益率,20220810,3399.8
159649.SZ,国开债ETF华安,中债-1-5年国开行债券指数收益率,20220808,266719.866
159638.SZ,高端装备ETF嘉实,中证高端装备细分50指数收益率,20220805,71096.585
560110.SH,中证1000ETF汇添富,中证1000指数收益率,20220729,17029.908
560010.SH,中证1000ETF广发,中证1000指数收益率,20220728,1479136.057
159633.SZ,中证1000ETF易方达,中证1000指数收益率,20220728,703175.002
562530.SH,中证1000价值ETF华夏,中证智选1000价值稳健策略指数收益率,20220728,1853.626
159629.SZ,中证1000ETF富国,中证1000指数收益率,20220727,437415.059
561510.SH,中药ETF华泰柏瑞,中证中药指数收益率,20220726,1359.959
562000.SH,A100ETF华宝,中证A100指数收益率,20220721,20812.397
159632.SZ,纳斯达克ETF华安,纳斯达克100指数收益率(经汇率调整),20220721,294726.089
159616.SZ,农牧ETF建信,中证农牧主题指数收益率,20220721,11299.966
562390.SH,中药ETF银华,中证中药指数收益率,20220720,1808.04
159647.SZ,中药ETF,中证中药指数收益率,20220720,16420.67
501220.SH,行业轮动FOF,沪深300指数收益率*80%+中证综合债指数收益率*20%,20220719,920.012
159620.SZ,中证500成长ETF华夏,中证智选500成长创新策略指数收益率,20220719,6711.179
159641.SZ,碳中和ETF招商,中证上海环交所碳中和指数收益率,20220714,10737.743
560060.SH,碳中和ETF汇添富,中证上海环交所碳中和指数收益率,20220713,3061.136
159640.SZ,碳中和龙头ETF工银,中证上海环交所碳中和指数收益率,20220713,1715.091
159642.SZ,碳中和ETF大成,中证上海环交所碳中和指数收益率,20220713,447.96
562990.SH,碳中和ETF易方达,中证上海环交所碳中和指数收益率,20220711,16631.204
159639.SZ,碳中和ETF南方,中证上海环交所碳中和指数收益率,20220711,20054.069
180401.SZ,鹏华深圳能源REIT,,20220711,6707.283
561190.SH,碳中和ETF富国,中证上海环交所碳中和指数收益率,20220711,9993.065
560550.SH,碳中和ETF广发,中证上海环交所碳中和指数收益率,20220711,2156.382
513280.SH,恒生生物科技ETF汇添富,经人民币汇率调整的恒生生物科技指数收益率,20220705,61898.367
513220.SH,中概互联ETF招商,中证全球中国互联网指数(人民币)收益率,20220704,71734.754
561700.SH,电力ETF博时,中证全指电力公用事业指数收益率,20220701,11545.349
513120.SH,港股创新药ETF广发,中证香港创新药指数收益率(人民币计价),20220701,3207110.757
562350.SH,电力ETF银华,中证全指电力公用事业指数收益率,20220630,12136.27
159636.SZ,港股通科技30ETF工银,国证港股通科技指数收益率(经汇率调整后),20220630,797144.981
561160.SH,电池ETF富国,中证电池主题指数收益率,20220630,218885.093
159628.SZ,国证2000ETF万家,国证2000指数收益率,20220629,88791.763
159635.SZ,基建ETF华夏,中证基建指数收益率,20220628,31247.517
508008.SH,国金中国铁建REIT,,20220627,6011.402
159615.SZ,恒生生物科技ETF南方,恒生生物科技指数收益率(经估值汇率调整),20220617,74684.751
159609.SZ,光伏ETF浦银,中证光伏产业指数收益率,20220616,15296.13
560650.SH,核心50ETF民生加银,中证企业核心竞争力50指数收益率,20220613,254.328
560990.SH,科技先锋ETF中金,中证科技先锋指数收益率,20220610,6591.557
159617.SZ,中证500价值ETF华夏,中证智选500价值稳健策略指数收益率,20220609,1448.228
162721.SZ,广发积极FOF-LOF,中证800指数收益率*70%+中债-综合全价(总值)指数收益率*25%+人民币计价的恒生指数收益率*5%,20220609,2.988
159603.SZ,双创龙头ETF,中证科创创业50指数收益率,20220526,8627.167
560900.SH,创新药ETF摩根,中证创新药产业指数收益率,20220519,13446.914
588260.SH,科创信息ETF华安,上证科创板新一代信息技术指数收益率,20220518,9684.132
588100.SH,科创信息ETF嘉实,上证科创板新一代信息技术指数收益率,20220518,54811.408
517990.SH,沪港深医药ETF招商,中证沪港深500医药卫生指数(人民币)收益率,20220509,946.77
159612.SZ,标普500ETF国泰,标普500指数收益率(经估值汇率调整),20220509,135239.94
159798.SZ,消费ETF易方达,中证消费50指数收益率,20220428,9152.63
159797.SZ,医疗器械ETF汇添富,中证全指医疗器械指数收益率,20220428,4827.173
517850.SH,张江ETF汇添富,中证沪港深张江自主创新50指数收益率,20220428,2582.705
513380.SH,恒生科技ETF广发,人民币计价的恒生科技指数收益率,20220427,329893.454
561560.SH,电力ETF华泰柏瑞,中证全指电力公用事业指数收益率,20220426,97178.375
159625.SZ,绿色电力ETF嘉实,国证绿色电力指数收益率,20220421,94833.19
508018.SH,华夏中国交建REIT,,20220413,5124.696
513530.SH,港股通红利ETF华泰柏瑞,中证港股通高股息投资指数收益率,20220408,172104.383
159618.SZ,光伏ETF华安,中证光伏产业指数收益率,20220408,4525.274
501217.SH,行业配置FOF,沪深300指数收益率*90%+恒生指数收益率(使用估值汇率折算)*5%+中债综合(全价)指数收益率*5%,20220408,14.743
560880.SH,家电ETF广发,中证全指家用电器指数同期收益率,20220330,32856.913
161133.SZ,优势回报FOF-LOF,中证800指数收益率*75%+中债新综合指数(财富)收益率*25%,20220323,49.203
159831.SZ,金ETF嘉实,上海黄金交易所上海金集中定价合约(合约代码:SHAU)的午盘基准价格收益率,20220323,32172.509
517900.SH,银行AH优选ETF招商,中证银行AH价格优选指数(人民币)收益率,20220315,34696.109
513070.SH,港股通消费ETF易方达,中证港股通消费主题指数收益率(使用估值汇率折算),20220314,93452.912
562520.SH,中证1000成长ETF华夏,中证智选1000成长创新策略指数收益率,20220308,1211.599
159776.SZ,港股医药ETF银华,中证港股通医药卫生综合指数收益率(经估值汇率调整),20220307,12053.088
159787.SZ,建材ETF易方达,中证全指建筑材料指数收益率,20220304,5677.445
159796.SZ,电池ETF汇添富,中证电池主题指数收益率,20220303,595013.568
513320.SH,港股通新经济ETF易方达,恒生港股通新经济指数收益率(使用估值汇率折算),20220303,12818.375
159834.SZ,金ETF南方,上海黄金交易所上海金集中定价合约(合约代码:SHAU)午盘基准价格收益率,20220303,62428.281
159791.SZ,300ESGETF华夏,沪深300ESG基准指数收益率,20220224,2713.996
159788.SZ,港股通100ETF易方达,中证港股通中国100指数收益率(使用估值汇率折算),20220222,10872.742
159619.SZ,基建ETF国泰,中证基建指数收益率,20220209,4086.752
513770.SH,港股互联网ETF华宝,中证港股通互联网指数收益率,20220209,483218.555
159768.SZ,房地产ETF银华,中证内地地产主题指数收益率,20220127,38474.668
159795.SZ,智能汽车ETF汇添富,中证智能汽车主题指数收益率,20220127,5221.859
159750.SZ,港股科技50ETF招商,中证香港科技指数收益率(经汇率调整后),20220126,85409.045
560100.SH,中证500增强ETF南方,中证500指数收益率,20220126,8372.54
561120.SH,家电ETF富国,中证全指家用电器指数收益率,20220125,8785.236
513150.SH,港股通科技ETF华泰柏瑞,中证港股通科技指数收益率(使用估值汇率折算),20220125,104265.191
159778.SZ,工业互联网ETF鹏华,中证工业互联网主题指数收益率,20220125,2165.837
517550.SH,沪港深消费龙头ETF招商,中证沪港深消费龙头指数(人民币)收益率,20220120,3378.643
561100.SH,消费电子ETF富国,中证消费电子主题指数收益率,20220120,64154.974
513020.SH,港股科技ETF国泰,中证港股通科技指数(经估值汇率调整)收益率,20220119,228744.447
513200.SH,港股通医药ETF易方达,中证港股通医药卫生综合指数收益率(使用估值汇率折算),20220119,103142.337
159613.SZ,信息安全ETF嘉实,中证信息安全主题指数收益率,20220119,6883.088
159738.SZ,云计算ETF华泰柏瑞,中证沪港深云计算产业指数收益率,20220118,22852.883
513160.SH,港股科技ETF银华,恒生港股通中国科技指数收益率(经估值汇率调整),20220117,623008.248
513230.SH,港股通消费ETF华夏,经估值汇率调整后的中证港股通消费主题指数收益率,20220112,32621.171
562950.SH,消费电子ETF易方达,中证消费电子主题指数收益率,20220112,65267.977
159775.SZ,电池ETF建信,国证新能源车电池指数收益率,20220107,36371.902
516530.SH,物流ETF银华,中证现代物流指数收益率,20220104,3353.052
160326.SZ,优选配置FOF-LOF,沪深300指数收益率*90%+恒生指数收益率(使用估值汇率折算)*5%+中债综合(全价)指数收益率*5%,20211230,52.641
159611.SZ,电力ETF广发,中证全指电力公用事业指数收益率,20211229,549415.354
159743.SZ,湖北ETF博时,中证湖北新旧动能转换指数收益率,20211229,1419.257
159728.SZ,在线消费ETF南方,国证在线消费指数收益率,20211229,4974.883
562910.SH,高端制造ETF易方达,中证装备产业指数收益率,20211229,14323.681
516810.SH,农业ETF华夏,中证农业主题指数收益率,20211229,113459.101
560800.SH,数字经济ETF鹏扬,中证数字经济主题指数收益率,20211222,0.0
562510.SH,旅游ETF华夏,中证旅游主题指数收益率,20211221,51857.222
159758.SZ,红利质量ETF华夏,中证红利质量指数收益率,20211220,124828.836
562300.SH,碳中和ETF银华,中证内地低碳经济主题指数收益率,20211220,676.936
513890.SH,恒生科技ETF摩根,恒生科技指数(HSTECH)收益率(经估值汇率调整),20211217,0.0
159606.SZ,中证500成长ETF易方达,中证500质量成长指数收益率,20211217,0.0
517180.SH,中国国企ETF南方,富时中国国企开放共赢指数收益率,20211217,0.0
517090.SH,央企共赢ETF国泰,富时中国国企开放共赢指数收益率,20211217,0.0
562500.SH,机器人ETF华夏,中证机器人指数收益率,20211217,0.0
159719.SZ,国企ETF平安,富时中国国企开放共赢指数收益率,20211217,0.0
159711.SZ,港股通50ETF华夏,中证港股通50指数收益率(估值汇率调整),20211216,0.0
501216.SH,富国行业精选FOF,中证800指数收益率*75%+中债综合全价指数收益率*20%+恒生指数收益率(使用估值汇率折算)*5%,20211216,0.0
159718.SZ,港股医药ETF平安,中证港股通医药卫生综合指数收益率(经汇率调整),20211216,0.0
159701.SZ,物联网ETF招商,中证物联网主题指数收益率,20211215,0.0
501219.SH,智胜先锋LOF,中证500指数收益率*95%+银行活期存款利率(税后)*5%,20211215,0.0
159608.SZ,稀有金属ETF广发,中证稀有金属主题指数收益率,20211215,0.0
516350.SH,芯片ETF易方达,中证芯片产业指数收益率,20211215,0.0
159730.SZ,家电ETF博时,国证龙头家电指数收益率,20211213,0.0
159610.SZ,500ETF增强,中证500指数收益率,20211213,0.0
517390.SH,云计算ETF天弘,中证沪港深云计算产业指数收益率,20211210,0.0
159751.SZ,港股通科技ETF鹏华,中证港股通科技指数收益率,20211210,0.0
588150.SH,科创50ETF南方,上证科创板50成份指数收益率,20211210,0.0
159706.SZ,深证100ETF华安,深证100指数收益率,20211209,0.0
501211.SH,民生加银优享FOF,中债综合指数收益率*65%+沪深300指数收益率*25%+恒生综合指数收益率(经汇率估值调整)*5%+1年期定期存款收益率(税后)*5%,20211207,0.0
159760.SZ,医疗健康ETF泰康,国证公共卫生与医疗健康指数收益率,20211206,0.0
508099.SH,建信中关村REIT,,20211203,0.0
180202.SZ,华夏越秀高速REIT,,20211203,0.0
562900.SH,农业ETF易方达,中证现代农业主题指数收益率,20211202,0.0
561550.SH,中证500增强ETF华泰柏瑞,中证500指数收益率,20211202,0.0
159731.SZ,石化ETF华夏,中证石化产业指数收益率,20211202,0.0
561990.SH,沪深300增强ETF招商,沪深300指数收益率,20211202,0.0
561300.SH,沪深300增强ETF国泰,沪深300指数收益率,20211201,0.0
517330.SH,长江保护ETF易方达,中证长江保护主题指数收益率,20211126,0.0
517160.SH,长江保护ETF南方,中证长江保护主题指数收益率,20211126,0.0
517770.SH,游戏传媒ETF浦银,中证沪港深游戏及文化传媒指数收益率,20211125,0.0
159605.SZ,中概互联ETF广发,人民币计价的中证海外中国互联网30指数收益率,20211124,0.0
159761.SZ,新材料ETF国泰,中证新材料主题指数收益率,20211124,0.0
159748.SZ,创新药ETF富国,中证沪港深创新药产业指数收益率,20211124,0.0
501218.SH,工银睿智进取FOF,中证800指数收益率*90%+中债-新综合财富(总值)指数收益率*10%,20211124,0.0
159607.SZ,中概互联网ETF嘉实,中证海外中国互联网30指数收益率(经估值汇率调整),20211124,0.0
588310.SH,科创创业ETF方正富邦,中证科创创业50指数收益率,20211122,0.0
159779.SZ,消费电子ETF招商,中证消费电子主题指数收益率,20211118,0.0
517880.SH,品牌消费ETF华泰柏瑞,中证沪港深品牌消费50指数收益率,20211117,0.0
159896.SZ,物联网ETF南方,中证物联网主题指数收益率,20211115,0.0
501215.SH,积极配置FOF,中证偏股型基金指数收益率*70%+MSCI世界指数(MSCI World Index)收益率(使用估值汇率折算)*15%+中债综合(全价)指数收益率*10%+上海黄金交易所Au99.99现货实盘合约收盘价收益率*5%,20211112,0.0
159726.SZ,港股通高股息ETF华夏,经估值汇率调整后的恒生港股通中国内地企业高股息率指数收益率,20211111,0.0
561310.SH,消电ETF国泰,中证消费电子主题指数收益率,20211110,0.0
501210.SH,交银智选星光FOF,中证偏股型基金指数收益率*90%+中债综合全价指数收益率*10%,20211110,0.0
501213.SH,中欧汇选FOF,中证偏股型基金指数收益率*80%+银行活期存款利率(税后)*20%,20211110,0.0
159793.SZ,线上消费ETF平安,中证沪港深线上消费主题指数收益率,20211109,0.0
159707.SZ,地产ETF华宝,中证800地产指数收益率,20211104,0.0
516730.SH,证券ETF浦银,中证证券公司30指数收益率,20211104,0.0
159739.SZ,云计算ETF鹏华,中证云计算与大数据主题指数收益率,20211103,0.0
501212.SH,广发优选配置FOF,中债-综合全价(总值)指数收益率*50%+中证800指数收益率*45%+人民币计价的恒生指数收益率*5%,20211102,0.0
